"mokré vlasy se lepily k její tváři","wet hair clung to her face","","1","1540850342","1541282342"
"nepřiměřený k (toho) relativně malé velikosti","disproportionate to its relatively small size","","1","1540850393","1541282393"
"on má mnoho způsobů jak ovlivňovat","he has many ways to influence","","1","1540850398","1541282398"
"máme mnoho vlivů z USA (jsme ovlivňováni)","we have many influences from the USA","","1","1540850403","1541282403"
"nesnadný umlčet","difficult to silence","","1","1540850424","1541282424"
"ztratit vliv","lose influence","","1","1540850466","1541282466"
"cítila se neuvěřitelně šťastná","she felt unbelievable happy","","1","1540850473","1541282473"
"domluvili se 2 a.m. jako nejpozdější příchod","they agreed 2 a.m. as the latest return","","1","1540850483","1541282483"
"rostoucně (stále více) obtížný","increasingly difficult","","1","1540850487","1541282487"
"přesvědčili (přiměli) mě","they persuaded  m","[pəˈsweɪd]","1","1540850496","1541282496"
"především (obzvláště) když zapneš","especially if you turn on","","1","1540850504","1541282504"
"zastrašit, zastrašovat","intimidate [ɪnˈtɪmɪˌdeɪt]","","1","1541140788","1541286554"
"vyhovující","suitable","","1","1540855420","1541287420"
"řešení","solution","","1","1540855429","1541287429"
"umožnit","make possible","","1","1540855431","1541287431"
"omezen","restricted","","1","1540855434","1541287434"
"rozvíjející se","evolving","","1","1540855436","1541287436"
"uspokojující","satisfying","","1","1540855439","1541287439"
"nenávidět","can't stand","","1","1540855442","1541287442"
"navštěvovat","attend","","1","1540855448","1541287448"
"má tendenci k","He tends to","","1","1541140809","1541288483"
"doplňková otázka","an additional question","","1","1541140898","1541288500"
"ambiciozní (projekt...) /ctižádostivý","ambitious ","[æmˈbɪʃəs]","1","1541140723","1541288563"
"výraz úcty","token of esteem ","[ɪˈstiːm]","1","1541140783","1541288672"
"Zítra se na to mrknu.","I'll have a look at it tomorrow.","","1","1541140485","1541288735"
"vnímání","perception ","[pəˈsepʃən]","1","1541140375","1541288814"
"to come out, to become known, vynořit se, ukázalo se...","emerge ","[ɪˈmɜːdʒ]","1","1541140366","1541288851"
"to have a positive opinion of sbth","approve of sbth","","1","1541140318","1541288926"
"vymyslet, vyzkoumat, přijít na co...","to figure  out","[ˈfɪgjər]","2","1541032160","1541291360"
"zvážit pro a proti (klady a zápory)","to weigh the pros and the cons","","2","1541032394","1541291594"
"mít co to chce (mít na to)","to have what it takes","","2","1541032402","1541291602"
"prostě odfoukni jeho komenty, jen žertuje","just blow off his comments, he's only joking","","2","1541032483","1541291683"
"všechny nás napálil","he duped all of us","","2","1541032626","1541291826"
"admit you were wrong (back...) 2 výrazy","to back off, to back down","","2","1541032812","1541292012"
"viděli jsme to po několik měsíců běžící/fungující","We have seen it for several months running","","2","1541032999","1541292199"
"tak nějak, přibližně","kind of, kinda","","2","1541033008","1541292208"
"je zcela možné","it's entirely possible","","2","1541033135","1541292335"
"nic jsem neprozradil","I didn't leak anything","","2","1541033151","1541292351"
"prolomit (přestoupit) ty pravidla","to break the rules","","2","1541033231","1541292431"
"předvídat nejvíce pravděpodobné problémy","to anticipate the most likely problems","","2","1541033314","1541292514"
"nedobrovolně (pod tlakem)","under pressure","","2","1541033824","1541293024"
"rozlišovat mezi nejrůznějšími","distinguish between the various","","2","1541033886","1541293086"
"vystupňovat, urychlit","step up","","2","1541033933","1541293133"
"urychlit práci na vytvoření sth","to step up work on the creation of sth","","2","1541033940","1541293140"
"právě jsem se dostala ze vztahu","I just got out of a relationship","","2","1541033980","1541293180"
"opravdu potřebuji (mám) být tady když děláš...","do I really need to be here when you do...","","2","1541034089","1541293289"
"učit se, jak se to dělá","learn how it's done","","2","1541034098","1541293298"
"udělat dojem","to make an impression","","2","1541034122","1541293322"
"sdílet tamten úhel pohledu (názor)","to share that point of view","","2","1541034143","1541293343"
"ten konečný výsledek byl správný","the end result was right","","2","1541034149","1541293349"
"to by bylo zábavné","it would be amusing","","2","1541034272","1541293472"
"zde je (existuje) obecné vnímání, že","There is a general perception that","","2","1541034355","1541293555"
"seřadit se","line up","","2","1541034376","1541293576"
"neobtěžuj se stlaním té postele","Don't bother making the bed","","2","1541034458","1541293658"
"ale prostě jsi se neobtěžoval","but you just didn't bother","","2","1541034467","1541293667"
"prozíravý byznisman","an astute businessman","","2","1541034491","1541293691"
"on byl politicky prozíravý","He was politically astute","","2","1541034497","1541293697"
"nechci o tom mluvit","I don't wanna talk about it","","2","1541034565","1541293765"
"ukvapený, zbrklý","rash ","[ræʃ]","2","1541034596","1541293796"
"poradit si s tím rychle","to deal with it quickly","","2","1541034701","1541293901"
"je pěkně zřejmé že (jasně patrné)","it's pretty obvious that","","2","1541034731","1541293931"
"jinak bych to nedělal","otherwise I wouldn't do it","","2","1541034757","1541293957"
"druh nutného zla","kind of necessary evil","","2","1541034772","1541293972"
"uvědomil si, že jeho první dojem byl špatný","he realized that his first impression was wrong","","2","1541034949","1541294149"
"on si uvědomil, že jeho první dojem byl špatný","he realized that his first impression was wrong","","2","1541034965","1541294165"
"je běžné mít několik","it's common to have some","","2","1541034990","1541294190"
"tvůj podpis implikuje (prozrazuje) že","your signature implies that","","2","1541035111","1541294311"
"totálně neambiciozní","totally unambitious","","2","1541035170","1541294370"
"zkoušel jsem marně začít ...","I tried in vain to start ...","","2","1541035413","1541294613"
"rozházený, rozcuchaný","disordered ","[dɪsˈɔːdəd]","2","1541035439","1541294639"
"neměl jsem potíž vzpomenout si","I had no difficulty in remembering","","2","1541042058","1541301258"
"současné oteplení vztahů","the recent thaw in relations","","2","1541042071","1541301271"
"lavina (sněhová...)","avalanche","[ˈævəˌlɑːntʃ]","2","1541042087","1541301287"
"příslušný , platný , použitelný pro daný případ","applicable ","[əˈplɪkə-bl]","1","1541108415","1541305981"
"navzdory faktu","despite the fact","","1","1541140927","1541307325"
"hlavolam, hádanka","brain teaser [brain týzr]","","1","1541109612","1541308900"
"nacpat něco někam","to stuff sth into sth","","1","1541109619","1541308904"
"oddělit x sloučit","segregate x integrate ","[ˈsegrɪˌgeɪt]","1","1541140931","1541311834"
"rozhodnutí","decisions","","1","1540883796","1541315796"
"čistit, vyčistit","purify ","[pjurifai]","1","1540883803","1541315803"
"trápení, soužení, utrpení","affliction","","1","1540883812","1541315812"
"pošetilý","deluded [dɪˈluːdɪd]","","1","1540883818","1541315818"
"noční můra, děs, přízrak, hrůza","nightmare","","1","1540883932","1541315932"
"zhýčkaný, mlsný, vybíravý, náročný","fastidious ","[festidies]","1","1540883953","1541315953"
"úvaha, zřetel, uvažování","consideration","","1","1540883986","1541315986"
"podcenit","underrate","","1","1540884007","1541316007"
"být si vědom, uvědomovat si","aware","","1","1540884039","1541316039"
"navštěvoval jsem univerzitu","I attended the university","","1","1540884052","1541316052"
"mít něčeho plné zuby","be fed up with sth","","1","1540884056","1541316056"
"přežít a získat","to survive and gain","","1","1540884067","1541316067"
"spokojený","satisfied [satisfajd]","","1","1540884083","1541316083"
"lhostejný/bezstarostný přístup k něčemu","casual attitude to sth","[kažjuel]","1","1540884089","1541316089"
"začít toužit po","begin to long for","","1","1540884118","1541316118"
"během pracovního týdne","during the work week","","1","1540884122","1541316122"
"rozhodnout se","decide","","1","1540884130","1541316130"
"motivovat","motivate ","[moutivejt]","1","1540884174","1541316174"
"navzdory mé přísnosti","in spite of my strictness ","[strɪktnɪs]","1","1540884180","1541316180"
"ovlivnitelný","suggestible ","[səˈdʒestɪbəl]","1","1540884190","1541316190"
"zneužít","misuse","","1","1540884201","1541316201"
"slučitelnost, kompatibilita","compatibility ","[kəmˌpætəˈbɪlɪtɪ]","1","1540884205","1541316205"
"zaměření na elektrickou energii","specialization of electric energy","[-laɪ-]","1","1540885007","1541317007"
"binární kód","binary code ","[ˈbaɪnərɪ][keud]","1","1540885028","1541317028"
"objekt s vlastnostmi a metodou","object with properties and method [ˈmeθəd]","","1","1540885034","1541317034"
"diplomová práce","dissertation [ˌdɪsəˈteɪʃən]","","1","1540885038","1541317038"
"kariéra učitele","career of teacher","[kəˈrɪə]","1","1540885045","1541317045"
"zpočátku","at first","","1","1540885047","1541317047"
"bez ohledu","regardless ","[rɪˈgɑːdlɪs]","1","1540885053","1541317053"
"fakulta aplikovaných věd","faculty of applied science","","1","1540885077","1541317077"
"různé sensory","various sensors","[varies]","1","1540885080","1541317080"
"obor studia","branch of study","","1","1540885084","1541317084"
"Bakalářské kombinované studium","bachelor combined study","[bačeler][kombajnd]","1","1540885086","1541317086"
"řešící algoritmické problémy","solving algoritmic problems","","1","1540885089","1541317089"
"Das das ist es wert (stojí to za to)","it is worth it","","1","1540885096","1541317096"
"stojí tvé dojíždění do práce za to?","Is your commute to work worth it","","1","1540885111","1541317111"
"oceňuji to, vážím si toho","I appreciate it","","1","1540885116","1541317116"
"vážit si, oceňovat","appreciate","","1","1540885119","1541317119"
"ocenil bych kdyby","I would appreciate if","","1","1540885125","1541317125"
"Při pouhém pomyšlení na to jsem se otřásl.","The mere thought of it made me shiver.","","1","1540885132","1541317132"
"Vítr jen fouká.","The wind merely blows","","1","1540885145","1541317145"
"absurdní","ludicrous ","[ludikres]","1","1540885160","1541317160"
"kdybych byl na tvém místě","if I were in your place","","1","1540885163","1541317163"
"na znamení přátelství","as a token of friendship","","1","1540885166","1541317166"
"na znamení dobré vůle","as a token of goodwill","","1","1540885168","1541317168"
"automatický","automatic ","[ˌɔːtəˈmætɪk]","1","1540885184","1541317184"
"adaptovat se na","adapt to sth, get used to sth","[əˈdæpt]","1","1540885198","1541317198"
"uštípnout/spálit je {oni} v zárodku","nip them in the bud","","1","1540885203","1541317203"
"nosit zbraň","to bear arms","","1","1540885208","1541317208"
"nést ovoce, mít výsledky práce","to bear fruits","","1","1540885213","1541317213"
"neseme čtyři tašky","We bear four bags","","1","1540885472","1541317472"
"Sie ist überall .","she is everywhere","","1","1540885482","1541317482"
"Von außen?","from outside?","","1","1540885485","1541317485"
"Dieses Haus ist verfügbar .","this house is available","","1","1540885591","1541317591"
"Wir sind nicht begeistert .","we aren't excited","","1","1540885598","1541317598"
"Das ist eindeutig (jednoznačné).","This is unambiguous ","[enam'bigjues]","1","1540885626","1541317626"
"příjemný na pohled, hezky přehledný rozložení ap.","easy on the eye","","1","1540885701","1541317701"
"repozitář je rozdělen do čtyř adresářů","repository is broken up into four directories","","1","1540885719","1541317719"
"postupný, sekvenční","sequential ","[sɪˈkwenʃəl]","1","1540885723","1541317723"
"paralelní","parallel ","[ˈpærəˌlel]","1","1540885727","1541317727"
"vlastně jsem připravil dva soubory","actually I prepared two files","","1","1540885731","1541317731"
"inicializace","initialisation ","[inišializeišn]","1","1540885751","1541317751"
"možnost nastavení","setting option","","1","1540885768","1541317768"
"paralelní zpracování je výhodnou","Parallel processing is an advantage","","1","1540885776","1541317776"
"můžeme přiřadit libovolný počítač k libovolné úloze","we can assign any computer to any task","","1","1540885783","1541317783"
"ovlivňovat rychlost zpracování","affect the processing speed","","1","1540885788","1541317788"
"poskytnout přehled","to provide an overview","","1","1540885792","1541317792"
"pokročilé školení","advanced training","","1","1540885797","1541317797"
"využívat možnosti paralelizace","to use the possibilities of parallelization","","1","1540885913","1541317913"
"konkrétní (stage, script)","specific","","1","1540885918","1541317918"
"simulovat nějakou činnost","simulate some activity","","1","1540885921","1541317921"
"experimentování, dělání pokusů","experimentation ","[ɪkˌsperɪmenˈteɪʃən]","1","1540885980","1541317980"
"má někdo zaměřen (v úmyslu) upgrade?","is an upgrade on anyone's radar","","1","1540886052","1541318052"
"která zajišťuje","which ensures","","1","1540886056","1541318056"
"jak moc závisí jeden na druhém","how much they depend on each other","","1","1540887558","1541319558"
"vidět rozdíly","see the differences","","1","1540887574","1541319574"
"v tom případě","in that case","","1","1540887576","1541319576"
"předběžný , přípravný , úvodní","preliminary ","[prɪˈlɪmɪnərɪ]","1","1540887601","1541319601"
"Asi/ Zřejmě přijde.","He is likely to come.","","1","1540887613","1541319613"
"neúmyslné zabití","manslaughter ","[ˈmænˌslɔːtə]","1","1540887635","1541319635"
"uklidit, uklízet","tidy up","","1","1540887638","1541319638"
"podezření","suspicion ","[səˈspɪʃən]","1","1540887653","1541319653"
"na tom místě straší","The place is haunted","","1","1540887667","1541319667"
"děsivý film (horror)","a scary movie","","1","1540887669","1541319669"
"pozůstalý, blízký zemřelého","bereaved ","[bɪˈriːvd]","1","1540887672","1541319672"
"uklidnit , ujistit koho tvrzením","reassure ","[ˌriːəˈʃʊə]","1","1540888312","1541320312"
"poskytovat službu","providing a service","","1","1540888316","1541320316"
"podvést, podfouknout","con ","[kɒn]","1","1540888321","1541320321"
"znehodnotit (se) , znehodnocovat (se)","depreciate ","[dɪˈpriːʃɪˌeɪt]","1","1540888325","1541320325"
"důležitý zdroj hodnotných informací","important resource of valuable information","","1","1540888391","1541320391"
"izolovat ty procesy","isolate [ajsolejt] the processes [prousesiz]","","1","1540888475","1541320475"
"zneužít té služby","exploit the service","","1","1540888480","1541320480"
"držet se čeho","adhere ","[ədˈhɪə]","1","1540888502","1541320502"
"dockerfils se drží konkrétního formátu","dockerfiles adhere to a specific format","","1","1540888506","1541320506"
"zvláštní množinu instrukcí","specific set of instructions","","1","1540888512","1541320512"
"dosáhnout","accomplish ","[əˈkʌm-]","1","1540888516","1541320516"
"dopad, účinek, vliv","impact","","1","1540888520","1541320520"
"povinný, závazný","mandatory ","[-trɪ]","1","1540888526","1541320526"
"určovat, stanovit, rozhodnout","determine ","[dɪˈtɜːmɪn]","1","1540888530","1541320530"
"rozrýt","plough, plow ","[plau]","1","1540888537","1541320537"
"bezmotové létání","gliding ","[ˈglaɪdɪŋ]","1","1540888563","1541320563"
"snobství","snobbery ","[ˈsnɒbərɪ]","1","1540888565","1541320565"
"přepych, luxus","luxury ","[ˈlʌkʃərɪ]","1","1540888568","1541320568"
"přizpůsobené (na přání zákazníka)","customized ","[ˈkʌstəˌmaɪzd]","1","1540888590","1541320590"
"tak černý","so black","","1","1540888594","1541320594"
"tak černý stůl","such a black table","","1","1540888598","1541320598"
"tak zelená voda","such green water","","1","1540888602","1541320602"
"také si prosím všimni, že","Also please note that","","1","1540888608","1541320608"
"Všimni si, že","Notice that","","1","1540888612","1541320612"
"kolize","collision ","[kəˈlɪʒən]","1","1540888615","1541320615"
"hrozit srážkou s čím , přen. hrozit střetem neshody ap.","be on a collision course with sth","","1","1540888624","1541320624"
"(z)organizování, příprava","orchestration [ˌɔːkɪˈstreɪʃən]","","1","1540888627","1541320627"
"nemůže to být jen náhoda","It can't be a mere coincidence ","[kəʊˈɪnsɪdəns]","1","1540888633","1541320633"
"hlídat","guard (gád)","","1","1540888645","1541320645"
"počítají s tebou","they include you","","1","1540888647","1541320647"
"spadnout z postele","to fall off the bed","","1","1540888651","1541320651"
"potěšení tu být","pleasure to be here","","1","1540888654","1541320654"
"usilovat o udělání něčeho","to strive to do something","","1","1540890822","1541322822"
"to by mohlo zahrnovat něco","that could include something","","1","1540890829","1541322829"
"z mého hlediska","from my point of view","","1","1540890834","1541322834"
"čelit stejným problémům","to face the same problems","","1","1540890846","1541322846"
"polekal jsi mě","You scared me","","1","1540918166","1541350166"
"mít neblahý vliv na někoho","have a harmful influence on sb","","1","1540918174","1541350174"
"vtipálek, šprýmař, pokušitel","teaser ","[ˈtiːzə]","1","1540918187","1541350187"
"škádlení, popichování","teasing ","[týzing]","1","1540918194","1541350194"
"hypotéka","mortgage ","[ˈmɔːgɪdʒ ... mógigž]","1","1540918214","1541350214"
"vrtačka, vrtat","drill","","1","1540918216","1541350216"
"umělá inteligence","Artificial Intelligence [ártifišl intelidžns]","","1","1540918219","1541350219"
"má to výhodu","it has the advantage","","1","1540939102","1541371102"
"mnoha způsoby činí život snadnější","makes life easier in many ways","","1","1540939105","1541371105"
"přežít bez smartphonu","to survive without a smartphone","","1","1540939107","1541371107"
"zacházet s nimi efektivně","to treat them effectively","","1","1540939109","1541371109"
"zajistit , udělat vše aby","to make sure","","1","1540939119","1541371119"
"jízdní řád","timetable","","1","1540939121","1541371121"
"dokonce nemusíme","we do not even have to","","1","1540939124","1541371124"
"obtížné si představit","difficult to imagine","","1","1540939126","1541371126"
"stát hodiny ve frontě","to wait in line for hours","","1","1540939133","1541371133"
"během mého mládí","During my youth","","1","1540939893","1541371893"
"během toho, co jsem spal","while I was sleeping","","1","1540939905","1541371905"
"během minuty","in a minute","","1","1540939908","1541371908"
"to nejhorší, co si lze představit","the worst thing imaginable","","1","1540939952","1541371952"
"jen se zamysli jak by to bylo ohromné","just think how great it could be","","1","1540939960","1541371960"
"budu se maximálně snažit","I will do my best","","1","1540966650","1541398650"
"o co se (to) snažíš?","what are you trying to achieve?","","1","1540966683","1541398683"
"ani se o to nesnaž","don't even try it","","1","1540966722","1541398722"
"znečištění, ovzduší, vody a půdy","air, water and soil pollution","","1","1540966734","1541398734"
"hluk a vibrace","noise and vibration","","1","1540966740","1541398740"
"nehoda","accident","","1","1540966742","1541398742"
"schopnost vytvářet síť","ability to create a network","","1","1540966748","1541398748"
"přepravovat libovolné množství materiálu a zboží","to transport any number of materials and goods","","1","1540966765","1541398765"
"požadovaný stupeň bezpečnosti dopravy","the required degree of transport safety","","1","1540967081","1541399081"
"požadovaný stupeň rychlosti přepravy","the required rate of transport speed","","1","1540967099","1541399099"
"hluboká ekologická stopa","deep ekological footprint","","1","1540967102","1541399102"
"nákladnost dopravy","cost of transport","","1","1540967111","1541399111"
"vodní a letecká doprava","water and air transport","","1","1540967114","1541399114"
"výtah a pojízdné schody","elevator and escalator","","1","1540967117","1541399117"
"raketoplán","space shuttle","","1","1540967142","1541399142"
"na rozdíl od mé ženy jsem nikdy","unlike my wife I never","","1","1540980861","1541412861"
"stěhovací vůz, firma","removal van, company","","1","1540980866","1541412866"
"vyložit","to unload [ʌnˈləʊd]","","1","1540980872","1541412872"
"ekonomické zvýhodnění pro obchodníky","economic advantage for traders","","1","1540980877","1541412877"
"ask many people the same question","to ask around","","1","1540980909","1541412909"
"stop trying","to give up","","1","1540994024","1541426024"
"ta příležitost nikdy nevyvstala","the chance never came up","","1","1540994094","1541426094"
"napadlo ho","It came to him","","1","1540994200","1541426200"
"stát se zítra","to occur tomorrow","","1","1540994204","1541426204"
"když mluvím po telefonu","when i'm talking on the phone","","1","1540994209","1541426209"
"to je mi docela (pěkně) zřejmé","It's pretty obvious to me","","1","1540994217","1541426217"
"Vysoce si ceníme čeho","We highly appreciate sth","","1","1540994227","1541426227"
"mimo-obvyklý (mimořádný)","out of the usual","","1","1540994230","1541426230"
"uražený, dotčený","insulted ","[insaltid]","1","1540996023","1541428023"
"korektnost","correctness ","[kəˈrektnɪs]","1","1541004777","1541436777"
"zákon, předpis","statute ","[ˈstætjuːt]","1","1541004849","1541436849"
"vytrvalý, neúnavný","tireless ","[ˈtaɪəlɪs]","1","1541004854","1541436854"
"prožít","to go through","","1","1541004882","1541436882"
"náznak, naznačení","hint ","[hɪnt]","1","1541013719","1541445719"
"předek","ancestor ","[ˈænsestə]","1","1541013722","1541445722"
"vetřelec, narušitel, rušivý element","intruder ","[ɪnˈtruːdə]","1","1541013731","1541445731"
"určit chování","determine  behaviour ","[dɪˈtɜːmɪn][bɪˈheɪvjə]","1","1541013748","1541445748"
"dej si záležet (take...)","take your time","","1","1541013772","1541445772"
"postavit stan","to set up a tent","","1","1541014259","1541446259"
"dwelling","příbytek","","1","1541014267","1541446267"
"zámek, palác","palace ","[ˈpælɪs]","1","1541014271","1541446271"
"jeskyně","cave ","[keɪv]","1","1541014282","1541446282"
"panelák","block of flats","","1","1541014287","1541446287"
"nevyužité zdroje","unused resources","","1","1541014394","1541446394"
"můžeš mi půjčit pero?","Can you lend me a pen?","","1","1541014441","1541446441"
"ziskový, výdělečný","profitable ","[ˈprɒfɪtəbəl]","1","1541014448","1541446448"
"psychická zátěž","mental strain","","1","1541014524","1541446524"
"namáhat si (tvé) oči","to strain your eyes","","1","1541014592","1541446592"
"dělat tak hodně hluku","to make so much noise","","1","1541014744","1541446744"
"odložit sth do zítřka","to put off sth till tomorrow","","1","1541014754","1541446754"
"vycházet/akceptovat s ním/ho (je nerudný, nepříjemný)","to put up with him","","1","1541014765","1541446765"
"omlouvám se, znovu se to nestane","I apologize, it won't happen again","","1","1541015189","1541447189"
"Vždycky ztrácím věci","I'm always losing things","","1","1541015195","1541447195"
"šatní skříň","wardrobe ","[ˈwɔːdrəʊb]","1","1541015215","1541447215"
"nemám se zač stydět","I have nothing to be ashamed of.","","1","1541015250","1541447250"
"moci si to dovolit/dopřát","can afford it","","1","1541015680","1541447680"
"objednat se k někomu (lékaři apod.), sjednat si schůzku","to make an appointment with sb","","1","1541016514","1541448514"
"schody","stairs","","1","1541016516","1541448516"
"ztloustnout","to get fat","","1","1541016524","1541448524"
"být v dobré kondici","to be in good shape","","1","1541016527","1541448527"
"pod tlakem","under pressure","","1","1541016534","1541448534"
"trhat (všechny tři tvary)","tear tore torn","","1","1541016656","1541448656"
"důvěryhodný","trustworthy ","[ˈtrʌstˌwɜːðɪ]","1","1541016729","1541448729"
"vystačit si se čtyřmi počítačemi","to get by with four computers","","1","1541016834","1541448834"
"nepředvídatelné potíže/problémy/nesnáze","unpredictable difficulties","","1","1541016867","1541448867"
"křičet na tebe","to yell at you","","1","1541016983","1541448983"
"protáhnout si mé nohy (procházkou...)","to stretch my legs","","1","1541017026","1541449026"
"zakomentovat","comment out","","1","1541017029","1541449029"
"berle","crutches","","1","1541017034","1541449034"
"závidět","to envy","","1","1541017048","1541449048"
"hořký","bitter","","1","1541017094","1541449094"
"chutnat slaně","to taste salty","","1","1541017099","1541449099"
"můj naprostý/celý/úplný život","my entire life","[ɪnˈtaɪə]","1","1541017117","1541449117"
"řvát vztekem","to yell with rage","","1","1541017124","1541449124"
"udělat sth ve vzteku","to do sth in rage","","1","1541017128","1541449128"
"začal zuřit","He flew into a rage","","1","1541017139","1541449139"
"extrémně velká cena","immense cost","","1","1541017176","1541449176"
"hustý provoz","heavy traffic","","1","1541017180","1541449180"
"náročná (těžká) četba","heavy reading","","1","1541017220","1541449220"
"kvůli špatnému počasí","due to bad weather","","1","1541017327","1541449327"
"pravděpodobně kvůli svobodnějším volbám","probably due to freer elections","","1","1541017339","1541449339"
"nechci abys zpíval","I don't want you to sing","","1","1541017479","1541449479"
"častěji","more often","","1","1541017483","1541449483"
"hádka, roztržka, pohádat se","quarrel [ˈkwɒrəl]","","1","1541017503","1541449503"
"utišující prostředek proti bolesti (prášek...)","painkiller","","1","1541017630","1541449630"
"rozbrečel jsem jí","I made her cry","","1","1541017646","1541449646"
"postup, proces","procedure ","[prəˈsiːdʒə]","1","1541017906","1541449906"
"zařízený, sjednaný (budoucnost, schůzka...)","arranged ","[əˈreɪndʒd]","1","1541017928","1541449928"
"domluva (kdo co udělá...)","arrangement ","[əˈreɪndʒmənt]","1","1541017931","1541449931"
"klenoty, šperky","jewellery ","[ˈdʒuːəlrɪ]","1","1541017942","1541449942"
"přirozená smrt","natural death","","1","1541017996","1541449996"
"umělý, vytvořený člověkem","artificial ","[ˌɑːtɪˈfɪʃəl]","1","1541018011","1541450011"
"umělé zuby/materiály","artificial teeth/materials","","1","1541018017","1541450017"
"extrém je škodlivý","extreme is harmful","[ɪkˈstriːm]","1","1541018023","1541450023"
"vše bude stát více","everything is going to cost more","","1","1541018079","1541450079"
"pozor! bacha!","look out!","","1","1541018088","1541450088"
"svlékni si (svůj) kabát","take off your coat","","1","1541018153","1541450153"
"obléknout si svetr","to put on a sweater","","1","1541018158","1541450158"
"přestat (vzdát) kouřit","to give up smoking","","1","1541018163","1541450163"
"podváděl jí","he was cheating on her","","1","1541018188","1541450188"
"poukázat, že jsme diskutovali...","to point out, that we discussed...","","1","1541018234","1541450234"
"přijít s brilantním řešením","to come up with a brilliant solution","","1","1541018253","1541450253"
"uhasit oheň","to put out the fire","","1","1541018405","1541450405"
"tchýně","mother in law","","1","1541018408","1541450408"
"velmi/strašně moc/horlivě/ se chci s tebou sejít","i'm very eager to meet you","","1","1541018421","1541450421"
"mým cílem je/zaměřuji se/ vidět ...","ma aim is to see ...","","1","1541018426","1541450426"
"generovat soubory","generate  files","[ˈdʒenəˌreɪt]","1","1541018446","1541450446"
"časově náročný","time-consuming","","1","1541018452","1541450452"
"má přehled","he has an overview","","1","1541018500","1541450500"
"položí o tom poznámku do logů","to put a notion about it into logs","","1","1541018509","1541450509"
"převážná (obrovská, ohromná) většina","vast majority","","1","1541018592","1541450592"
"nesnesitelný, neúnosný","intolerable ","[ɪnˈtɒlərəbəl]","1","1541018607","1541450607"
"čas od času","time and again","","1","1541018674","1541450674"
"je pravděpodobné, že","It is likely that","","1","1541018962","1541450962"
"zábava, pobavení","entertainment [ˌentəˈteɪnmənt]","","1","1541018988","1541450988"
"známé prostředí","familiar environment","","1","1541018993","1541450993"
"po konzultaci mi poradil","after consultation he advised me","","1","1541019013","1541451013"
"předat nějaké informace prostřednictvím těch parametrů","pass some information through the parameters","","1","1541019019","1541451019"
"žádný reálný důvod nepoužívat to","no real reason not to use it","","1","1541019094","1541451094"
"záviset na mnoha aspektech","to depend on many aspects","","1","1541020748","1541452748"
"poskytovat okamžitě zisky","to provide immediate benefits","","1","1541020924","1541452924"
"okolnost(i), podmínky","circumstance ","[ˈsɜːkəmstəns]","1","1541020936","1541452936"
"hledat","to look for","","1","1541021012","1541453012"
"podívat se","to look at","","1","1541021018","1541453018"
"vyzvednout","to pick up","","1","1541021023","1541453023"
"obléknout, svléknout (bez "to", oddělené čárkou)","put on, take off","","1","1541021028","1541453028"
"odvolat, zrušit","to call off","","1","1541021032","1541453032"
"přijít s (nápadem)","to come up with","","1","1541021067","1541453067"
"upozornit","to point out","","1","1541021074","1541453074"
"zjistit","to find out","","1","1541021079","1541453079"
"stárnout","to get older","","1","1541021100","1541453100"
"dostat se do potíží","to get into trouble","","1","1541021111","1541453111"
"zkontaktovat sb","to get in touch with sb","","1","1541021169","1541453169"
"zlepšit se, uzdravit se","to get better","","1","1541021183","1541453183"
"naštvat se","to get angry","","1","1541021186","1541453186"
"ta práce mi vzala všechen čas","the work took up all my time","","1","1541021310","1541453310"
"nepotlačuj své emoce","don't bottle up your emotions","","1","1541021334","1541453334"
"navíc... (na vrch k tomu...)","on top of that...","","1","1541021425","1541453425"
"pravděpodobnost","probability ","[ˌprɒbəˈbɪlɪtɪ]","1","1541021458","1541453458"
"ve zjednodušené formě","in a simplified [simplifajd] form","","1","1541021654","1541453654"
"release pracuje jak je očekáváno","release works as expected","","1","1541021714","1541453714"
"jménem klienta","on behalf [bi'háv] of a client","","1","1541021721","1541453721"
"(ta) nejlepší praktika kterou bychom měli následovat","the best practice we should follow","","1","1541021760","1541453760"
"mělká miska","shallow bowl","","1","1541021801","1541453801"
"zdeformovat, znetvořit","deform ","[dɪˈfɔːm]","1","1541021960","1541453960"
"plýtvat tvým časem","to waste your time","","1","1541021971","1541453971"
"učinit návrh","to make a proposal [prəˈpəʊzəl]","","1","1541022257","1541454257"
"už zase","yet again","","1","1541022277","1541454277"
"nezvládl jsem napodobit ten problém znovu","I didn't manage to imitate the problem again","","1","1541022376","1541454376"
"to nelze vyloučit (to nemůže být vyloučeno)","it can't be excluded","","1","1541022387","1541454387"
"rozeznat, odlišit, rozlišit","to distinguish ","[dɪˈstɪŋgwɪʃ]","1","1541022393","1541454393"
"shrnout , říct ve stručnosti obsah ap","to sum up","","1","1541022435","1541454435"
"(jen) pro shrnutí, abych to shrnul","just to sum up","","1","1541022441","1541454441"
"(z)realizovat , uskutečnit , zavést , implementovat","to implement","","1","1541022445","1541454445"
"statistický","statistical [stəˈtɪstɪkəl]","","1","1541022456","1541454456"
"zprovoznit sth","get sth to work","","1","1541022459","1541454459"
"zřejmý, očividný","obvious [ˈɒbvɪəs]","","1","1541032124","1541464124"
